WKT,name,description
"POLYGON ((106.7849219 -6.1317006, 106.7941916 -6.1535471, 106.7883551 -6.1695901, 106.7965948 -6.1805127, 106.7969382 -6.1931416, 106.8003714 -6.204405, 106.8213141 -6.2334157, 106.8326437 -6.2402415, 106.8436301 -6.2436544, 106.8642294 -6.2436544, 106.877619 -6.2477498, 106.8779623 -6.2392177, 106.8741858 -6.2242007, 106.8731558 -6.2020158, 106.8752158 -6.1907524, 106.8745291 -6.1815366, 106.8793356 -6.1651527, 106.889292 -6.1521817, 106.8920386 -6.1323833, 106.8851721 -6.1269216, 106.8611395 -6.1221425, 106.8213141 -6.1323833, 106.814791 -6.1289697, 106.8017447 -6.1323833, 106.7849219 -6.1317006))",DKI Jakarta,
