WKT,name,description
"POLYGON ((106.816188 -6.3050244, 106.8162309 -6.3059415, 106.816939 -6.3069652, 106.8167673 -6.307605, 106.8164669 -6.3079036, 106.815952 -6.3080316, 106.8156515 -6.3093966, 106.8156945 -6.3097378, 106.815952 -6.3103563, 106.8162524 -6.3106336, 106.8164455 -6.3167972, 106.817218 -6.3171598, 106.8179904 -6.3172024, 106.8182479 -6.3170745, 106.8203079 -6.3173517, 106.8205439 -6.3174797, 106.8215095 -6.3175437, 106.822754 -6.3173731, 106.8236553 -6.3174584, 106.8237196 -6.3177783, 106.8248569 -6.3178209, 106.8258869 -6.3112734, 106.8264448 -6.3114867, 106.8266379 -6.3114014, 106.8271314 -6.3085861, 106.8245136 -6.3083302, 106.8245565 -6.306368, 106.8238698 -6.3063467, 106.8238269 -6.3058348, 106.824299 -6.305323, 106.8253504 -6.3034461, 106.8265091 -6.3032542, 106.8256079 -6.3032115, 106.8249213 -6.3031049, 106.8241059 -6.3046618, 106.8233978 -6.3056642, 106.8233549 -6.3060268, 106.8232046 -6.3062614, 106.8228613 -6.306432, 106.8225395 -6.3066666, 106.8223034 -6.3066453, 106.8206083 -6.30656, 106.8205654 -6.3060908, 106.8205439 -6.3057069, 106.8193423 -6.3056215, 106.8190419 -6.3053869, 106.816188 -6.3050244))",ragunan,
