WKT,name,description
"POLYGON ((106.85266 -6.2421269, 106.853926 -6.242063, 106.8531535 -6.2410178, 106.8529819 -6.2399512, 106.8530677 -6.2391407, 106.8534754 -6.2377755, 106.8536256 -6.236837, 106.8534968 -6.2357278, 106.8532608 -6.2347039, 106.852896 -6.2347892, 106.8525742 -6.2334454, 106.8514369 -6.2335094, 106.8512652 -6.2333174, 106.8513511 -6.2330828, 106.850879 -6.2327841, 106.8506859 -6.2332534, 106.8507073 -6.234, 106.8507503 -6.2344053, 106.8518017 -6.2351092, 106.8524454 -6.2355571, 106.85266 -6.2361117, 106.85266 -6.236517, 106.8517159 -6.2399086, 106.85266 -6.2421269))",tebet eco park,
